frame.len,frame.time_delta,ip.hdr_len,ip.len,ip.flags.mf,ip.flags.rb,ip.flags.df,ip.ttl,ip.proto,udp.length,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,arp.opcode,arp.hw.size,arp.pro.size,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,mqtt.msg,mqtt.msgtype,mqtt.retain,mqtt.proto_le,mqtt.hdrflags,mqtt.conflags,coap.code,coap.type,modbus.func_code,modbus.regval_uint16,modbus.reference_num,http.content_length,http.request.method,dns.count.answers,mbtcp.len,label
1480,0.1766397900869328,20,1484,0,0,1,255,17,515,38136,0,33,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,Normal
1427,1.1516367096948144,20,1441,0,0,1,59,6,0,37533,6065,886,1847021852,1,0,1,1,1,0,0,0,0,0,10443511,0,0,0,0,0,0,1,2,0,285,656,0,0,0,0,Fingerprinting
1000,1.3393015085831208,20,1009,0,0,1,120,6,0,37025,8652,1342,246128516,1,0,0,1,1,0,0,0,861,1,3491659,46,3,0,0,145,38,0,0,0,0,494,36,0,0,0,Port_Scanning
998,1.267375136179317,20,941,0,0,1,63,6,37,444,0,1263,1288840470,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,296,0,0,0,4,0,DoS_TCP
72,0.7566590992425013,20,71,0,0,0,60,1,5,155,28,30,66284248,0,0,0,0,0,0,0,0,19009,27,270125106,0,0,0,0,0,0,0,0,0,0,178,76,0,0,0,Normal
1204,0.638248151787518,20,1197,0,0,0,54,1,24,777,0,7,61392784,0,0,0,0,0,0,0,0,6914,56,576285906,1,0,0,0,0,1,0,0,0,0,919,0,0,0,2,Normal
522,0.8364595610476715,20,523,0,0,1,60,6,0,36456,4890,109,1736804016,0,1,0,1,1,0,0,0,58,0,0,1,0,0,0,3,1,2,3,0,0,0,0,0,0,0,MITM_Attack
640,1.4480562519307307,20,604,0,0,1,35,6,0,20177,0,706,1130539082,0,1,0,1,1,0,0,0,227,0,0,0,0,0,0,2,2,0,0,0,750,394,2581,0,0,0,Normal
427,0.9524347955595898,20,388,0,0,1,63,17,1244,39941,512,0,12265816,0,0,0,0,0,0,0,0,538,0,6221649,0,0,0,0,1,2,0,0,16,19387,30579,43,0,0,128,DoS_UDP
1246,0.6183409466458454,20,1200,0,0,0,67,1,23,0,557,6,40856573,0,0,0,0,0,0,0,0,6049,51,533798385,1,0,0,0,0,0,0,0,0,66,595,55,0,0,1,Normal
805,0.7595930858304809,20,826,0,0,0,62,6,0,18733,31775,419,56695641,0,1,0,1,1,0,0,0,0,4,2870405,1,0,0,0,0,0,0,0,0,0,402,64,0,0,0,Normal
1471,0.5611937945510213,20,1416,0,0,0,32,1,0,0,704,36,0,0,0,0,0,0,0,0,0,42563,198,669395699,0,0,0,0,0,4,0,0,0,0,0,20,0,0,0,Normal
356,0.55166790369064,20,354,0,0,1,255,17,1256,37400,41105,10,0,0,0,0,0,0,0,0,0,0,0,2066062,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,Normal
1403,1.3547230834578803,20,1339,0,0,0,32,6,0,15924,108,869,1404148633,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,328,171,0,0,0,Normal
1311,0.4369156440566071,20,1312,0,0,1,33,6,0,6902,8051,345,1011407077,1,0,0,0,1,0,0,0,90,0,0,100,7,1,5,80,63,0,0,0,0,0,0,0,0,1,Scanning
247,1.2489376206312834,20,224,0,0,0,124,5,0,39401,1228,850,1878689670,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,12,2540,43502,0,0,0,200,Password
1103,0.44738093707534105,20,1095,0,0,0,121,6,0,23630,61086,641,703810318,1,1,1,1,1,0,0,0,184,0,25095206,1,0,0,0,4,0,0,0,0,0,1090,0,0,0,0,Ransomware
286,0.3242927914516425,20,309,0,0,1,135,6,2,19027,135,1277,1559870696,0,0,0,0,1,0,0,0,0,0,27832731,0,0,0,0,0,0,0,0,0,387,235,76,0,0,1,Ransomware
1013,0.16361814863367213,20,981,0,0,1,129,6,0,14500,5313,49,150407989,1,1,1,1,1,0,0,0,0,0,2571133,0,0,0,0,3,2,0,3,0,0,0,0,0,0,2,Normal
1458,0.46935034402933246,20,1474,0,0,0,122,6,0,17036,7948,769,1303419795,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3200,2,0,0,Normal
826,0.6221753802771931,20,805,0,0,1,62,7,0,16417,411,1173,1015185376,0,1,0,1,1,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,202,1252,0,0,0,Normal
367,0.13479490117467194,20,326,0,0,0,57,1,0,0,428,13,0,0,0,0,0,0,0,0,0,33170,6,800168807,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,Normal
720,0.9109132674622523,20,715,0,0,0,65,6,0,54016,5297,348,568223693,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0,305,0,0,0,0,0,Password
1022,0.6942062214109909,20,995,0,0,1,67,6,0,34021,0,785,1245418488,0,0,1,1,1,0,0,0,696,0,1597091,0,0,0,0,0,3,0,0,0,81,379,5,0,4,0,Scanning
466,1.3124658807182394,20,412,0,0,1,122,6,15,5558,0,632,949542264,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,1057,23280,0,0,0,91,Normal
1128,1.180237,20,1114,0,0,1,120,17,710,23036,26981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
1330,1.1560032636850248,20,1323,0,0,1,50,6,23,16555,9795,1053,1748070685,1,0,0,1,1,0,0,0,0,1,16971784,53,4,0,5,9,196,0,0,0,0,852,60,0,0,1,Normal
406,1.0896886479134906,20,440,0,0,0,62,6,0,64214,252,175,1714953921,1,0,1,1,1,0,0,0,0,4,5568503,0,0,0,0,0,0,0,0,0,971,0,0,0,0,3,MITM_Attack
1071,0.3186424130549252,20,1073,0,0,1,64,17,247,27592,7237,0,10628597,0,0,0,0,0,0,0,0,1710,0,16249987,0,0,0,0,0,0,0,0,0,384,0,2060,3,0,0,Normal
726,1.3207016129688265,20,690,0,0,1,254,7,37,27380,8086,1316,1585280851,1,1,1,1,1,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,144,3888,2,0,0,Normal
1010,0.520500027307968,20,962,0,0,1,61,6,12,17686,53081,1398,536610123,0,0,1,1,1,0,0,0,79,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,1,Password
897,0.36602351717406356,20,933,0,0,1,60,1,4,0,0,29,47629583,0,0,0,0,0,0,0,0,29995,73,25883114,0,0,0,0,3,0,0,0,0,644,0,67,0,0,0,MITM_Attack
412,0.982137,20,398,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35557,27,499247875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
1099,0.7020262484699793,20,1059,0,0,1,121,6,0,24003,550,988,483530137,1,1,1,0,1,0,0,0,951,0,2729710,0,0,0,0,1,0,0,0,17,35321,63372,100,0,0,127,Normal
997,0.774149391588795,20,998,0,0,1,63,17,769,32417,132,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,21,31348,21821,63,0,0,198,Normal
1419,0.8094807062984097,20,1403,0,0,0,57,1,0,0,89,3,0,0,0,0,0,0,0,0,0,61865,142,712706122,0,0,0,0,0,1,0,0,0,0,0,81,0,0,0,Normal
238,1.4805131846220811,20,202,0,0,0,255,6,0,12030,0,1174,1704848840,1,1,0,0,1,0,0,0,0,1,3000305,0,0,0,0,0,7,0,0,0,190,0,71,0,0,1,Normal
172,0.05282123697488117,20,145,0,0,0,32,6,25,34049,556,659,1725149532,1,0,1,0,1,0,0,0,0,1,16007840,0,0,0,0,1,0,0,0,0,0,0,2955,2,0,2,Normal
1291,1.1685060973746146,20,1301,0,0,0,255,6,0,22736,0,130,441519254,1,0,0,1,1,0,0,0,865,0,5472362,0,0,0,0,0,0,0,0,0,290,0,4910,4,0,0,Normal
523,0.06222258498261823,20,453,0,0,0,130,1,0,0,147,0,0,0,0,0,0,0,0,0,0,41458,206,863674326,0,0,0,0,0,2,0,0,0,0,181,48,0,0,0,Normal
1244,0.37650090638778944,20,1251,0,0,0,124,1,14,0,275,0,0,0,0,0,0,0,0,0,0,34797,188,755168893,2,0,0,0,2,3,0,0,0,0,231,0,0,0,0,Normal
1059,0.827780979107487,20,1063,0,0,1,32,6,6,33382,33590,1233,2075339003,0,0,0,1,1,0,0,0,0,2,7435084,0,0,0,0,0,2,0,0,0,0,0,61,0,0,0,Normal
505,0.84357704586047,20,495,0,0,0,32,1,22,0,0,24,66753833,0,0,0,0,0,0,0,0,52192,151,342887078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Normal
1475,0.637708,20,1461,0,0,0,60,6,0,31820,80,474,1237401063,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4831,1,0,0,Normal
786,0.7429299184383024,20,813,0,0,1,63,17,1385,47727,364,23,0,0,0,0,0,0,0,0,0,762,2,0,2,0,0,0,2,0,0,0,0,630,467,2686,0,0,0,Normal
537,0.39127173548855704,20,513,0,0,1,32,6,0,50781,8714,1164,1161173160,1,1,1,1,1,0,0,0,82,0,7048154,65,5,0,3,50,61,0,0,0,0,141,0,0,0,0,Normal
1346,1.3440789127740322,20,1333,0,0,0,62,17,1161,38202,182,0,62343280,0,0,0,0,0,0,0,0,0,1,2980117,1,0,0,0,1,0,0,0,0,0,302,3894,4,0,0,Normal
696,1.1330410553647152,20,666,0,0,0,251,7,0,9237,8562,427,688901434,1,0,0,1,1,0,0,0,1017,0,0,1,0,0,0,0,1,0,0,0,0,0,3006,0,0,0,Normal
853,0.5717042081506277,20,819,0,0,1,35,6,0,1524,6000,612,1704210206,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,274,0,76,0,0,0,DoS_UDP
127,1.3301330549829793,20,102,0,0,0,69,17,1300,11375,9557,13,0,0,0,0,0,0,0,0,0,351,0,7107695,60,2,1,3,87,251,0,0,0,222,0,20,0,0,0,Normal
1132,1.209808296103712,20,1099,0,0,1,118,17,728,25774,26831,1,12441550,0,0,0,0,0,0,0,0,0,0,3078083,0,0,0,0,1,1,0,0,0,341,0,0,0,0,2,Normal
1498,0.3314014944736879,20,1484,0,0,1,117,17,1047,12605,4579,0,0,0,0,0,0,0,0,0,0,0,0,19082739,2,0,0,0,0,4,1,1,0,100,0,50,0,0,0,Normal
1465,0.44601466998388195,20,1430,0,0,0,64,6,0,43503,0,463,1435323684,1,0,0,1,1,0,0,0,837,1,0,0,0,0,0,0,2,0,0,0,0,202,0,0,0,3,Normal
152,0.7678854049626779,20,143,0,0,0,250,17,125,25763,5577,22,0,0,0,0,0,0,0,0,0,1619,2,21471822,0,0,0,0,0,1,4,0,0,141,0,0,0,0,0,Normal
308,0.768789,20,294,0,0,0,255,6,0,33336,443,1226,1553745264,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979,2,0,0,Normal
1158,0.7262051328214592,20,1128,0,0,0,255,17,1075,31224,0,4,39209991,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,603,1,0,1,Normal
1092,0.865353164847198,20,1057,0,0,0,125,6,10,22863,0,451,1846671292,1,0,1,1,1,0,0,0,0,0,1642886,0,0,0,0,0,1,0,0,0,0,0,49,0,9,1,DoS_TCP
126,0.4993976243328894,20,127,0,0,1,38,1,0,585,0,0,0,0,0,0,0,0,0,0,0,23137,252,227050446,1,0,0,0,2,0,0,0,0,0,0,14,0,0,3,Normal
399,0.8137796024071944,20,347,0,0,1,133,1,14,379,0,54,2682396,0,0,0,0,0,0,0,0,49732,132,517457752,0,0,0,0,0,2,0,0,0,560,0,12,0,0,0,Normal
360,0.8311501199705306,20,392,0,0,1,132,1,4,0,514,3,0,0,0,0,0,0,0,0,0,48864,130,529165798,0,0,0,0,0,2,0,0,0,412,0,0,0,0,0,Normal
699,0.8771707694161723,20,703,0,0,1,61,17,1043,13653,0,0,0,0,0,0,0,0,0,0,0,135,0,0,1,0,0,0,4,0,0,0,0,1265,864,130,0,0,1,DoS_TCP
384,0.007545,20,370,0,0,1,60,6,0,15433,502,1117,1266922864,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18530,16152,0,0,0,16,Normal
1264,0.7471046401308521,20,1294,0,0,1,126,6,20,36104,5833,1385,1336013879,1,1,0,1,1,0,0,0,262,0,7909201,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,Normal
1328,1.1888104332505496,20,1248,0,0,0,250,6,0,23572,940,84,472079447,1,0,0,1,1,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,4855,4,0,0,Normal
1337,0.3348350292503922,20,1316,0,0,1,125,6,0,50334,8761,823,1441171109,1,1,0,0,1,0,0,0,0,0,14720740,88,12,1,5,161,109,0,0,0,0,0,0,0,0,0,Port_Scanning
1315,1.4336954574449936,20,1272,0,0,0,59,6,30,16083,7217,803,1942558376,1,1,1,1,1,0,0,0,635,1,16222508,0,0,0,0,2,0,0,0,0,0,474,527,4,0,0,Backdoor
482,0.4183808365213036,20,501,0,0,1,66,6,0,8875,571,934,803196403,1,0,1,1,1,0,0,0,147,0,14242168,0,0,0,0,0,0,0,0,0,0,499,4379,4,0,0,Fingerprinting
1463,0.005435784722214678,20,1471,0,0,0,115,6,9,18137,48576,382,1486058746,0,1,0,0,1,0,0,0,0,0,948915,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,Normal
441,0.9017304462285656,20,389,0,0,0,64,6,6,43838,8286,371,1470778259,1,0,0,1,1,0,0,0,0,0,7520837,13,1,0,4,211,75,0,0,0,542,0,1,0,0,1,Normal
842,1.138264483139006,20,844,0,0,1,34,1,0,0,0,0,44630616,0,0,0,0,0,0,0,0,29239,205,126037726,1,0,0,0,0,0,0,0,0,84,0,0,0,0,1,DoS_TCP
192,0.6723644147854646,20,157,0,0,0,61,6,2,51684,7376,162,463422524,1,0,0,1,1,0,0,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,45,1926,2,0,0,Normal
1334,0.21886655094245472,20,1302,0,0,0,121,6,24,56382,913,228,424135130,1,0,0,0,1,0,0,0,270,0,7158577,1,0,0,0,0,0,0,0,0,0,0,3209,2,0,0,Normal
744,0.524713939303437,20,765,0,0,1,58,6,9,20110,0,1420,1172409610,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,31890,49828,0,0,0,151,Normal
1317,1.1282024516194737,20,1260,0,0,0,69,6,4,42471,9102,695,1786181553,0,0,0,0,1,0,0,0,0,0,0,13,10,1,4,111,236,0,0,0,0,47,0,0,0,0,MITM_Attack
254,1.033537,20,240,0,0,1,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23283,16,887420587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
355,1.4627605722497712,20,318,0,0,0,33,6,0,63404,893,185,214046425,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52137,37336,30,0,0,186,Scanning
316,0.7768069443650243,20,282,0,0,0,252,6,0,35848,0,1185,1534051279,1,1,1,1,1,0,0,0,1074,0,2287823,1,0,0,0,1,4,0,0,0,397,0,875,2,0,0,Normal
1171,1.0807941906192775,20,1175,0,0,0,36,1,0,703,576,0,0,0,0,0,0,0,0,0,0,42911,71,713803294,0,0,0,0,0,1,0,0,0,0,340,19,0,0,1,DoS_UDP
344,1.0594966391279885,20,319,0,0,0,255,16,74,21120,0,19,0,0,0,0,0,0,0,0,0,569,3,7156894,1,0,0,0,1,0,0,0,0,0,0,2523,1,0,2,Scanning
502,0.41557293958954544,20,467,0,0,1,64,1,0,0,0,21,0,0,0,0,0,0,0,0,0,44163,25,137273775,0,0,0,0,3,4,0,0,0,67,461,0,0,0,1,Fingerprinting
1091,0.28487249950069854,20,1034,0,0,1,58,17,242,26912,8432,0,0,0,0,0,0,0,0,0,0,0,2,895569,0,0,0,0,2,0,0,0,0,240,0,2167,3,0,0,Normal
674,0.393423761004486,20,664,0,0,1,118,6,14,62717,462,247,6661083,1,1,1,1,1,0,0,0,0,0,10188648,0,0,0,0,0,0,0,0,0,868,805,91,0,0,0,Password
1028,0.7351102117791647,20,1033,0,0,1,65,6,0,32295,6136,909,1808676782,0,0,1,0,1,0,0,0,969,0,1229417,0,0,0,0,0,0,3,1,0,40,162,28,0,0,1,Normal
1345,0.766176417184103,20,1363,0,0,0,254,6,22,20213,345,532,1474544290,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,21393,3789,33,0,0,129,Fingerprinting
690,0.08969650448083312,20,666,0,0,0,122,17,841,42817,0,22,67846724,0,0,0,0,0,0,0,0,0,4,7134361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DoS_UDP
315,0.31386632414640186,20,314,0,0,0,32,6,0,46547,667,604,2147136659,1,0,0,1,1,0,0,0,0,0,3009700,0,0,0,0,0,0,0,0,20,32652,2406,0,0,0,30,Normal
114,0.3147756594964496,20,75,0,0,0,131,6,0,13657,0,1198,182128479,1,0,0,0,1,0,0,0,1498,0,4629767,0,0,0,0,0,0,0,0,0,0,206,1931,4,0,0,DoS_TCP
1465,1.103609907454303,20,1452,0,0,1,116,6,12,40952,0,168,554763440,0,0,1,0,1,0,0,0,0,0,7419607,1,0,0,0,0,0,0,0,0,0,32,45,0,0,0,DoS_TCP
1092,0.6942025689256317,20,1076,0,0,1,120,16,1428,34546,36517,14,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,456,9,0,0,0,Normal
969,0.8723273989081093,20,980,0,0,0,34,1,30,1743,92,0,11594993,0,0,0,0,0,0,0,0,0,17,302437056,1,0,0,0,0,0,0,0,0,129,0,0,0,0,0,Normal
888,0.4094613300362409,20,880,0,0,0,70,6,0,15429,0,926,439363713,0,1,1,1,1,0,0,0,669,0,0,0,0,0,0,2,0,0,0,0,0,30,3946,3,0,0,Normal
876,0.15931171121817728,20,823,0,0,1,255,1,17,260,0,19,0,0,0,0,0,0,0,0,0,17450,117,874062716,0,0,0,0,3,0,0,0,0,203,0,45,0,0,2,Normal
141,1.0847249614923309,20,102,0,0,1,38,6,1,50047,8053,10,1798841288,1,1,0,1,1,0,0,0,0,0,2469288,0,0,0,0,1,3,0,0,0,0,118,708,4,0,4,Normal
688,1.054897970104736,20,675,0,0,0,128,1,24,913,1245,5,0,0,0,0,0,0,0,0,0,50834,60,642141612,0,0,0,0,0,4,0,0,0,0,11,89,0,0,0,Scanning
390,1.1953369048132418,20,358,0,0,1,55,1,27,598,0,0,4033056,0,0,0,0,0,0,0,0,41477,0,530123723,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,Normal
896,0.07951515532806884,20,880,0,0,1,32,6,0,16932,0,1309,715916134,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,914,0,47,0,1,0,Normal
72,0.7707333052653113,20,101,0,0,0,61,1,3,0,442,61,38818704,0,0,0,0,0,0,0,0,20005,29,258519431,0,0,0,0,0,0,0,0,0,72,349,4,0,0,0,Normal
1132,1.161622475143435,20,1130,0,0,1,119,17,709,22044,27650,0,1626056,0,0,0,0,0,0,0,0,271,3,0,1,0,0,0,0,3,0,0,0,0,9,0,0,0,0,Normal
1454,0.49479599229874366,20,1442,0,0,1,70,1,0,0,25,0,0,0,0,0,0,0,0,0,0,43959,144,698859407,0,0,0,0,0,0,0,0,0,1076,632,85,0,0,0,DoS_UDP
1099,0.6832174437555003,20,1125,0,0,1,126,17,1081,37549,0,0,0,0,0,0,0,0,0,0,0,405,3,6206734,0,0,0,0,1,0,0,0,0,112,0,42,0,2,0,Normal
907,1.080937411808164,20,839,0,0,1,34,17,1406,36198,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,845,54,0,0,0,Scanning
802,0.8903151273307086,20,775,0,0,1,120,6,4,14622,314,802,1870256765,0,0,0,0,1,0,0,0,0,3,13793269,0,0,0,0,0,2,0,0,0,0,19,0,0,0,0,Normal
513,0.3159399979132986,20,481,0,0,0,120,1,0,0,126,46,27815232,0,0,0,0,0,0,0,0,4414,17,274519993,0,0,0,0,0,2,0,0,0,500,160,0,0,0,1,Normal
734,0.317901846561432,20,762,0,0,0,32,6,10,54979,6649,811,713937753,0,0,1,1,1,0,0,0,953,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,Normal
980,1.2654005507170052,20,1007,0,0,1,65,6,13,2143,1240,1302,1210881565,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,32,5,0,4,0,DoS_TCP
639,0.055709141733179285,20,643,0,0,1,32,6,0,44393,8118,870,1631170086,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,433,597,1528,0,0,0,DoS_UDP
1405,0.4919454934185604,20,1378,0,0,0,63,17,83,59786,251,26,1509919,0,0,0,0,0,0,0,0,2366,1,0,0,0,0,0,4,1,0,0,0,402,0,0,0,0,1,Normal
486,1.0495037689604114,20,490,0,0,0,32,1,0,200,0,43,70915947,0,0,0,0,0,0,0,0,41887,6,993864742,0,0,0,0,0,0,0,0,0,8,202,0,0,0,1,Normal
754,0.6297081538768501,20,705,0,0,1,32,6,0,55462,242,543,544705176,1,1,1,0,1,0,0,0,0,0,2591861,1,0,0,0,3,3,0,0,8,6806,36948,0,0,0,242,Ransomware
1448,1.084460620860816,20,1412,0,0,0,116,1,38,0,0,0,0,0,0,0,0,0,0,0,0,10906,158,842076507,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,DoS_TCP
120,0.36913200233841015,20,90,0,0,0,32,5,0,10188,0,810,1008032754,0,1,1,1,1,0,0,0,662,7,16254990,2,0,0,0,0,2,0,0,0,0,381,58,2,0,0,Normal
577,0.7826065585839893,20,595,0,0,0,63,6,0,50856,0,1024,1668853842,1,1,0,1,1,0,0,0,784,2,0,0,0,0,0,0,2,0,0,0,0,222,1602,2,0,0,Scanning
1057,0.9451384203388008,20,1019,0,0,1,120,6,0,56068,399,323,1919339701,1,1,0,1,1,0,0,0,129,2,0,1,0,0,0,0,1,0,0,0,0,355,33,0,0,1,Normal
111,1.3332275932466127,20,131,0,0,0,63,17,1359,11875,9448,0,0,0,0,0,0,0,0,0,0,1067,6,10233291,59,2,1,3,91,250,0,0,0,0,0,0,0,0,0,Normal
807,0.31961908520693755,20,760,0,0,0,32,6,4,55339,5744,794,828218745,0,0,1,1,1,0,0,0,1607,5,74100,0,0,0,0,0,0,3,0,0,0,266,74,0,0,0,Normal
823,0.09004733642746168,20,811,0,0,0,255,1,0,0,134,28,30884839,0,0,0,0,0,0,0,0,60917,58,504544359,0,0,0,0,0,0,0,0,0,568,612,1,0,0,2,Normal
1266,0.1057680979185402,20,1234,0,0,0,68,6,66,4543,598,81,275008800,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,188,737,0,0,0,0,MITM_Attack
243,1.2249937734836163,20,228,0,0,0,129,7,0,40399,1241,851,1822141561,1,1,0,0,1,0,0,0,529,0,28292256,0,0,0,0,0,6,0,0,12,1502,41501,46,0,0,202,Password
1128,0.9575083890571457,20,1134,0,0,0,127,17,302,32549,8187,0,54814778,0,0,0,0,0,0,0,0,702,0,2536631,1,0,0,0,1,0,0,0,0,324,0,2652,3,0,2,Ransomware
1314,0.9821705265582388,20,1291,0,0,0,247,1,0,2948,0,0,42393783,0,0,0,0,0,0,0,0,51518,184,723354996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
1464,0.3632388821146928,20,1472,0,0,1,124,17,1050,13076,5360,0,0,0,0,0,0,0,0,0,0,0,0,4855522,0,0,0,0,1,0,1,1,0,743,108,40,0,0,0,Normal
1179,0.37903165830845564,20,1195,0,0,1,251,6,21,22621,9114,1421,401803835,1,0,1,0,1,0,0,0,580,1,7003578,74,13,0,1,118,102,0,0,0,473,0,46,0,0,2,Normal
648,1.3129402152857497,20,682,0,0,1,39,6,0,6695,18,326,1830407449,1,1,1,0,1,0,0,0,530,0,0,0,0,0,0,1,1,0,0,0,0,157,1317,2,0,2,DoS_TCP
1424,0.19342703218969198,20,1373,0,0,1,253,6,0,14372,33848,1095,825392205,1,1,0,0,1,0,0,0,0,0,10836004,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,Normal
443,0.159496,20,429,0,0,0,64,17,539,49981,64369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
872,0.187634,20,858,0,0,0,64,6,0,1895,53,942,1739855136,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DoS_UDP
696,0.2880649436197385,20,656,0,0,1,57,17,1365,42124,756,39,0,0,0,0,0,0,0,0,0,386,4,0,0,0,0,0,0,2,0,0,0,12,78,4070,3,0,0,Password
1340,0.7358888753468404,20,1353,0,0,0,255,6,0,20886,711,575,1435787600,1,0,0,0,1,0,0,0,206,0,4325667,0,0,0,0,4,0,0,0,6,21313,4000,0,0,0,131,Fingerprinting
1130,1.2890143228694138,20,1099,0,0,1,67,6,0,49324,351,536,1023740066,1,1,1,1,1,0,0,0,376,2,5110091,1,0,0,0,2,2,0,0,0,0,0,1435,0,0,1,Normal
1079,0.5716093500270583,20,1095,0,0,0,61,5,13,39059,61739,309,359692137,0,1,1,0,1,0,0,0,0,2,3519969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Normal
177,0.4747749048820596,20,181,0,0,0,66,6,0,31284,8294,44,1652044528,1,0,0,0,1,2,6,4,0,0,3082778,89,2,0,0,240,16,0,0,0,0,684,0,0,0,1,Normal
1452,1.0689690639630194,20,1407,0,0,1,122,5,34,39114,873,158,587411841,0,0,1,0,1,0,0,0,0,1,7793995,1,0,0,0,3,2,0,0,0,134,932,0,0,0,2,DoS_TCP
169,0.22595343726819628,20,148,0,0,0,128,1,21,0,386,21,0,0,0,0,0,0,0,0,0,20367,244,537426955,1,0,0,0,0,4,0,0,0,703,0,0,0,0,2,DoS_TCP
356,0.7249853863570114,20,360,0,0,1,121,6,15,27232,0,246,841122978,1,1,0,0,1,0,0,0,288,0,11514136,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,Backdoor
478,0.5792912230643155,20,399,0,0,0,36,6,0,59769,552,976,2110775163,0,1,0,0,1,0,0,0,341,0,917198,0,0,0,0,1,0,0,0,0,44,1,3641,1,0,0,Scanning
184,0.6888210850007297,20,205,0,0,1,254,17,1366,27769,369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,105,0,2906,3,0,0,Normal
1023,0.9830760957602951,20,1013,0,0,0,131,17,104,65331,8002,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,182,0,4762,4,0,3,Normal
1490,1.3058960945171787,20,1484,0,0,1,35,6,22,49980,309,948,1086773076,1,0,0,0,1,0,0,0,0,0,15641483,0,0,0,0,2,0,0,0,0,0,0,0,0,7,4,Normal
99,0.5458785314498628,20,128,0,0,1,34,1,26,0,0,42,32139696,0,0,0,0,0,0,0,0,24531,251,234678065,0,0,0,0,0,4,0,0,0,0,0,27,0,0,0,Normal
